uf,municipio,codigo,escola,rede,saeb,rendimento
CE,Beberibe,23058692,MARIO ALENCAR EMEF,Municipal,5.02466666666667,0.940355673628698
CE,Beberibe,23058765,JOSE DE ALENCAR EMEF,Municipal,5.26566666666667,0.961531236770317
CE,Beberibe,23058919,SAO BERNARDO EMEF,Municipal,6.27983333333333,0.899894412692204
CE,Beberibe,23058960,JOAQUIM DE JESUS DOURADO MONSENHOR EMEF,Municipal,6.49783333333333,0.929852027031625
CE,Beberibe,23059079,BOM JESUS DOS NAVEGANTES EMEF,Municipal,4.6415,0.94892684122547
CE,Beberibe,23059133,ISABEL PINHEIRO DE LIMA EMEF,Municipal,5.87016666666667,0.848058040512242
CE,Beberibe,23059168,JOSE ANSELMO DE ALMEIDA EMEF,Municipal,5.33016666666667,0.843038199428626
CE,Beberibe,23059184,JOSE THEMIO BEZERRA DOUTOR EMEF,Municipal,6.2355,0.863846296406166
CE,Beberibe,23059265,BENEDITO EVARISTO PINHEIRO EMEF,Municipal,5.47083333333333,0.970916009785268
CE,Beberibe,23059273,BETESDA CENTRO DE EDUCACAO MUNICIPAL DE ENSINO FUNDAMENTAL,Municipal,5.44833333333333,0.884407528874947
CE,Beberibe,23059303,GREGORIO BEZERRA DA SILVA EMEF,Municipal,5.68283333333333,0.89813789904895
CE,Beberibe,23059362,MARIA CLEMENTE DA SILVA EMEF,Municipal,5.9665,0.935164277697533
CE,Beberibe,23059532,CASTRO ALVES EMEF,Municipal,5.90083333333333,0.945631143300842
CE,Beberibe,23059583,JOSE FRANCISCO DAS CHAGAS EMEF,Municipal,6.02883333333333,0.990221307256819
CE,Beberibe,23059591,MANUEL FERREIRA DA FONSECA EMEF,Municipal,6.097,0.913178925108377
CE,Beberibe,23059664,RAIMUNDA CARNEIRO EMEF,Municipal,5.8315,0.978288497182424
CE,Beberibe,23204206,PEDRO DE QUEIROZ DESEMBARGADOR EMEF,Municipal,5.50983333333333,0.91789436212672
CE,Beberibe,23207337,RAUL BARBOSA EMEF,Municipal,5.11083333333333,0.875260036676236
CE,Beberibe,23207345,ERNESTO GURGEL VALENTE EMEF,Municipal,5.84066666666667,0.958777410438765
CE,Beberibe,23207370,MANUEL DE LIMA EMEF,Municipal,5.69283333333333,0.940737973714206
CE,Bela Cruz,23001798,ANTONIO FAUSTINO DE MARIA EEIEF,Municipal,4.84716666666667,0.959262297344651
CE,Bela Cruz,23001801,MONSENHOR ODECIO EEF,Municipal,,
CE,Bela Cruz,23001844,FRANCISCO DE ASSIS ARAUJO EEIEF,Municipal,4.91066666666667,0.98236377994209
CE,Bela Cruz,23001879,FRANCISCO ROMAO EEIEF,Municipal,5.66083333333333,0.958862366683596
CE,Bela Cruz,23001887,FRANCISCO SALES DE SOUSA EEIEF,Municipal,,
CE,Bela Cruz,23001909,JOAO ADEODATO ARAUJO EEIEF,Municipal,5.4825,0.989690721649484
CE,Bela Cruz,23001925,SAO JOAO BOSCO EEIEF,Municipal,6.101,0.937359339834959
CE,Bela Cruz,23001933,JOAO DAMASCENO VASCONCELOS EEIEF,Municipal,6.044,0.95965490992134
CE,Bela Cruz,23001968,JOSE BATISTA DA ROCHA EEIEF,Municipal,5.912,0.930907009828932
CE,Bela Cruz,23002000,JOSE LUDGERO DA SILVEIRA EEIEF,Municipal,5.83933333333333,0.89575297741369
CE,Bela Cruz,23002077,FRANCISCO ADEODATO MORAIS EEIEF,Municipal,6.3835,0.957350573259517
CE,Bela Cruz,23002115,EEM PROFESSORA MARIETA SANTOS,Estadual,,
CE,Bela Cruz,23002123,MARIO LOUZADA EEIEF,Municipal,,
CE,Bela Cruz,23002131,PAULO SARASATE EEIEF,Municipal,5.28,0.964102392285747
CE,Bela Cruz,23002204,FRANCISCO CIPRIANO SAMPAIO EEIEF,Municipal,,
CE,Bela Cruz,23002212,FRANCISCO FERREIRA BRANDAO EEIEF,Municipal,5.8365,1.0
CE,Bela Cruz,23002247,JOAO LUIS EEIEF,Municipal,5.07433333333333,1.0
CE,Bela Cruz,23002255,JOAO PEREIRA DO NASCIMENTO EEIEF,Municipal,6.01166666666667,0.983744100681699
CE,Bela Cruz,23002263,JOSE ANTONIO DE MORAIS EEIEF,Municipal,5.91666666666667,1.0
CE,Bela Cruz,23002298,JOSE LOPES DA SILVEIRA EEIEF,Municipal,,
CE,Bela Cruz,23002310,LUCIO MARQUES DE SOUZA EEIEF,Municipal,,
CE,Bela Cruz,23002360,MIGUEL ABILIO DA COSTA EEIEF,Municipal,4.67133333333333,0.98456709390531
CE,Bela Cruz,23002379,MINERVINO JOSE DE VASCONCELOS EEIEF,Municipal,6.26483333333333,0.946458653775727
CE,Bela Cruz,23002409,RAIMUNDO JOVINO VASCONCELOS EEIEF,Municipal,5.246,0.985386221294363
CE,Bela Cruz,23002417,SAO RAIMUNDO EEIEF,Municipal,,
CE,Boa Viagem,23095911,MINISTRO ALCIDES VIEIRA CARNEIRO E E F,Municipal,5.4475,0.936271590232281
CE,Boa Viagem,23095997,PADRE ANTONIO CORREIA DE SA EEF,Municipal,5.77833333333333,0.933632334130929
CE,Boa Viagem,23096012,JOSE MARTINS DE LIMA E E F,Municipal,4.686,0.930148170547324
CE,Boa Viagem,23096039,ANTONIO NUNES CAVALCANTE E E F,Municipal,5.6225,0.865578701775852
CE,Boa Viagem,23096128,MARIA AUSERINA CHAVES E E F,Municipal,5.3575,0.930606407626572
CE,Boa Viagem,23096179,PATRICIA FACUNDO CAMPOS E E F,Municipal,4.58366666666667,0.887363223861944
CE,Boa Viagem,23096209,EEEP VENCESLAU VIEIRA BATISTA,Estadual,,
CE,Boa Viagem,23096349,FRANCISCO JOSE VIEIRA E E F,Municipal,4.816,0.958860512822013
CE,Boa Viagem,23096365,FRANCISCO LOBO CAVALCANTE E E F,Municipal,4.89533333333333,0.901657803187183
CE,Boa Viagem,23096390,FILOMENA UCHOA VIANA E E F,Municipal,5.35633333333333,0.944028600789686
CE,Boa Viagem,23096420,GONCALO BEZERRA DO VALE E E F,Municipal,4.3175,0.898330570325294
CE,Boa Viagem,23096470,DELFINA VIEIRA DA SILVA E E F,Municipal,4.96733333333333,0.969164820735515
CE,Boa Viagem,23096497,JERONIMO ALVES BEZERRA E E F,Municipal,5.52016666666667,0.829548234958665
CE,Boa Viagem,23096608,JOAQUIM VIEIRA LIMA E E F,Municipal,4.0935,1.0
CE,Boa Viagem,23096616,JOSE ADAUTO SALES E E F,Municipal,5.586,0.857427489544768
CE,Boa Viagem,23096683,VEREADOR JOSE DE LIMA E E F,Municipal,5.02683333333333,0.868669889529116
CE,Boa Viagem,23096721,JOSE INACIO DA ROCHA E E F,Municipal,4.34816666666667,0.971975318709397
CE,Boa Viagem,23096764,JOSE RICARTE DE ALBUQUERQUE E E F,Municipal,5.09633333333333,0.929043920455978
CE,Boa Viagem,23096926,MANOEL GENUINO VIEIRA E E F,Municipal,4.3145,1.0
CE,Boa Viagem,23096977,BENJAMIM ALVES DA SILVA E E F,Municipal,4.97116666666667,0.960209875263767
CE,Boa Viagem,23097337,DAVI VIEIRA CARNEIRO E E F,Municipal,4.62366666666667,0.804593268337921
CE,Boa Viagem,23097418,ADILIA MARIA E E F,Municipal,5.254,0.886798392795095
CE,Boa Viagem,23097655,MANOEL JOAO DA SILVA E E F,Municipal,5.43783333333333,0.96551724137931
CE,Boa Viagem,23097663,MOISES ALVES DE MESQUITA E E F,Municipal,5.03566666666667,1.0
CE,Boa Viagem,23097752,WALKMAR BRASIL SANTOS E E F,Municipal,5.2865,0.914350849246318
CE,Boa Viagem,23097990,MANOEL RODRIGUES PAE E E F,Municipal,5.12766666666667,0.740453218247412
CE,Boa Viagem,23098120,VITAL ELIAS FILHO E E F PADRE,Municipal,4.50916666666667,0.978723404255319
CE,Boa Viagem,23098163,FRANCISCO FELIX MARINHO E E F,Municipal,4.55383333333333,1.0
CE,Boa Viagem,23222484,PADRE PAULO DE ALMEIDA MEDEIROS E E F,Municipal,5.1425,0.792659067998456
CE,Brejo Santo,23169052,EEF  ANTONIO MARCELINO DE SOUSA,Municipal,5.25533333333333,0.983744100681699
CE,Brejo Santo,23169125,EEEP BALBINA VIANA ARRAIS,Estadual,,
CE,Brejo Santo,23169168,EEF  CLOTILDES MOREIRA TAVARES,Municipal,,
CE,Brejo Santo,23169249,EEFM JOSE MATIAS SAMPAIO,Estadual,,
CE,Brejo Santo,23169460,EEF  PROFESSOR JOAO TELES DE CARVALHO,Municipal,,
CE,Brejo Santo,23169494,EEF  JONAS ALVES DA COSTA,Municipal,6.39416666666667,1.0
CE,Brejo Santo,23169567,EEF  JOAO LANDIM DA CRUZ,Municipal,6.251,1.0
CE,Brejo Santo,23169621,EEF  MARIA BENVINDA QUENTAL LUCENA,Municipal,5.178,0.94456158486089
CE,Brejo Santo,23169788,EEIEF  NOBILINO ALVES DE ARAUJO,Municipal,5.88333333333333,1.0
CE,Brejo Santo,23169818,EEF  PROFESSOR PEDRO GOMES DA SILVA BASILIO,Municipal,,
CE,Brejo Santo,23169826,EEF  PADRE PEDRO INACIO RIBEIRO,Municipal,,
CE,Brejo Santo,23169940,EEF  MESTRE ZE LUIS SILVA RAMOS,Municipal,,0.949553972279216
CE,Brejo Santo,23169974,EEF  FRANCISCO LEITE DE MOURA,Municipal,,
CE,Brejo Santo,23170034,EEF  JUCA LINO,Municipal,5.56883333333333,0.94316163410302
CE,Brejo Santo,23170069,EEF  MARIA LEITE DE ARAUJO,Municipal,7.05583333333333,0.934817000618724
CE,Brejo Santo,23170115,EEIEF  AFONSO TAVARES DE LUNA,Municipal,6.01666666666667,0.96340600148397
